,user,date,content,user_location
10,"{'username': 'ConCanasyGanas', 'id': 1219900346, 'displayname': 'ConCanasyConGanas', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 2, 25, 22, 14, 28, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 76, 'statusesCount': 543, 'favouritesCount': 1181, 'listedCount': 0, 'mediaCount': 28, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/701893691875545088/fyee-bFj_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1219900346/1456183397', 'label': None}",2021-09-14 22:36:10+00:00,"VOLARIS vuelo 706 , cdmx - Cancún . El aeropuerto está terrible ! No hay protocolos de sanidad . Un espanto ! No hay aire acondicionado ,ni dispensadores de sanitizante. Las filas enormes sin distancia por COVID . Sin desinfección bandejas filtros de seguridad",
11,"{'username': 'Cambio22info', 'id': 1359601089130229765, 'displayname': 'Cambio 22', 'description': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'rawDescription': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 2, 10, 20, 32, 37, tzinfo=datetime.timezone.utc), 'followersCount': 429, 'friendsCount': 1045, 'statusesCount': 42594, 'favouritesCount': 228, 'listedCount': 8, 'mediaCount': 3944, 'location': 'Cancún, Quintana Roo, México', 'protected': False, 'linkUrl': 'http://diariocambio22.mx', 'linkTcourl': 'https://t.co/EGWTWHZetl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359990304259112969/FXmypny-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1359601089130229765/1612994831', 'label': None}",2021-09-13 23:26:34+00:00,"#Cancún 
La CROC en Cancún mantiene el programa nacional “Por la salud de todas y todos”, dirigido a la comunidad trabajadora y población para reforzar las medidas de seguridad sanitaria contra el Covid-19 de cara al repunte en operaciones turísticas por el Grito de Independencia https://t.co/pc6eO2JqiA","Cancún, Quintana Roo, México"
12,"{'username': 'YumKimil9', 'id': 1293774808996556800, 'displayname': 'Luis', 'description': 'No defendemos políticos.\n\n\nGeneración X. \nJazz,Blues,King Crimson.Reggae.Salsa dura.\nRey de la puntualidad.', 'rawDescription': 'No defendemos políticos.\n\n\nGeneración X. \nJazz,Blues,King Crimson.Reggae.Salsa dura.\nRey de la puntualidad.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 8, 13, 5, 2, 44, tzinfo=datetime.timezone.utc), 'followersCount': 141, 'friendsCount': 640, 'statusesCount': 3129, 'favouritesCount': 3957, 'listedCount': 0, 'mediaCount': 200, 'location': 'Cancún Centro, Benito Juárez', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1578589398395912192/K7D3mSpP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1293774808996556800/1665200102', 'label': None}",2021-09-09 17:31:04+00:00,"En #cancun pierden la vida mucho más personas,viven con miedo,pero la policía le rinde honores a una persona que murió por COVID.
Pero de la epidemia de violencia y balas que @VivoEnCancun  es invisible para ellos @MonitorCancun @CancunSOS   Los ciudadanos exigimos seguridad https://t.co/GVidIhO5SG","Cancún Centro, Benito Juárez"
13,"{'username': 'novedadesqroo', 'id': 156411459, 'displayname': 'Novedades de Quintana Roo', 'description': 'Participa de manera activa en nuestro twitter, si tienes fotos, comentarios o denuncias háznoslo saber. \r\nSomos el periódico que nació y crece con el Estado.', 'rawDescription': 'Participa de manera activa en nuestro twitter, si tienes fotos, comentarios o denuncias háznoslo saber. \r\nSomos el periódico que nació y crece con el Estado.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 6, 16, 21, 54, 50, tzinfo=datetime.timezone.utc), 'followersCount': 128810, 'friendsCount': 1470, 'statusesCount': 409471, 'favouritesCount': 1282, 'listedCount': 1199, 'mediaCount': 202744, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'http://www.sipse.com/novedades/', 'linkTcourl': 'https://t.co/EwV5oLNDcV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588722274408054784/sb3Z6rWW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/156411459/1667615883', 'label': None}",2021-09-07 00:24:42+00:00,"#Cancún | Para mayor seguridad, restaurantes y empresas podrían solicitar un tipo de pasaporte COVID a través de una app. Mira cuál es. 👇

https://t.co/bBqlQzoVkC","Cancún, Quintana Roo"
14,"{'username': 'Cecilia_Ines67', 'id': 448339495, 'displayname': 'Cinthia Wilson', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 12, 27, 22, 7, 10, tzinfo=datetime.timezone.utc), 'followersCount': 3255, 'friendsCount': 4971, 'statusesCount': 36853, 'favouritesCount': 129786, 'listedCount': 0, 'mediaCount': 1345, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1282056554011922433/EuZCbzb__normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-08-25 01:01:19+00:00,"@diegosantilli Vos sos funcionario en CABA,  la ciudad del contagio
Sos el padre q trajo a su hijo en avión desde Cancún con un certificado covid negativo trucho
Sos el responsable de la seguridad pública en la ciudad en la q no paran de subir los índices de inseguridad",
15,"{'username': 'EmelyRdz', 'id': 177998840, 'displayname': 'Emely Edith Rodríguez Manzano', 'description': 'En estado puro.', 'rawDescription': 'En estado puro.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 8, 13, 16, 16, 20, tzinfo=datetime.timezone.utc), 'followersCount': 139, 'friendsCount': 331, 'statusesCount': 3429, 'favouritesCount': 2461, 'listedCount': 1, 'mediaCount': 641, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/621112468366999552/RDO-mZUT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/177998840/1579453060', 'label': None}",2021-08-22 19:32:45+00:00,"Abro hilo de frases que publica la gente y cree que por eso el virus del COVID no les va a dar:
1. El hotel estaba casi solo.
2. Tomamos todas las medidas de seguridad.
3. Los niños necesitan un respiro (lo publica desde Cancún).
4. Nunca me quité el cubrebocas. Los leo",
16,"{'username': 'Roberto56249298', 'id': 1384310969766092805, 'displayname': 'Roberto Conde', 'description': 'Empresario sector inmobiliario, carpe diem, quam minimim credula postero 😉puerta de hierro Guadalajara y puro Polanco 😎bro 👌✌\n#bitcoin 💰#crypto💰PALM, TABO', 'rawDescription': 'Empresario sector inmobiliario, carpe diem, quam minimim credula postero 😉puerta de hierro Guadalajara y puro Polanco 😎bro 👌✌\n#bitcoin 💰#crypto💰PALM, TABO', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 4, 20, 1, 2, 3, tzinfo=datetime.timezone.utc), 'followersCount': 514, 'friendsCount': 448, 'statusesCount': 35807, 'favouritesCount': 59061, 'listedCount': 35, 'mediaCount': 6987, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1593424709969920002/4HdOAbOg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1384310969766092805/1635826328', 'label': None}",2021-07-31 23:28:38+00:00,"@roslemusmartin @Cancun_Airport que de verdad son imbéciles, el gerente o quién demonios está a cargo de la seguridad de salud para evitar el contagio de covid 😒 @PCivilCancun de verdad mucha su irresponsabilidad y no checar estos detalles, hagan algo ya póngase a trabajar 😒😠😡",
17,"{'username': 'andellac', 'id': 97324015, 'displayname': 'Andellac', 'description': 'Twitter Oficial de la Asociación Nacional de Distribuidores de Llantas y Plantas Renovadoras. facebook.com/AndellacOficial', 'rawDescription': 'Twitter Oficial de la Asociación Nacional de Distribuidores de Llantas y Plantas Renovadoras. https://t.co/bNMigDZe0w', 'descriptionUrls': [{'text': 'facebook.com/AndellacOficial', 'url': 'http://www.facebook.com/AndellacOficial', 'tcourl': 'https://t.co/bNMigDZe0w', 'indices': (94, 117)}], 'verified': False, 'created': datetime.datetime(2009, 12, 17, 0, 37, 36, tzinfo=datetime.timezone.utc), 'followersCount': 742, 'friendsCount': 243, 'statusesCount': 3869, 'favouritesCount': 403, 'listedCount': 1, 'mediaCount': 2803, 'location': 'México', 'protected': False, 'linkUrl': 'http://www.andellac.mx', 'linkTcourl': 'https://t.co/DeU9i82QXC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1278194575279038464/Wis2lB6d_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/97324015/1605119412', 'label': None}",2021-07-27 22:53:49+00:00,"""El Caribe Mexicano y Cancún, certificados por WTTC/COVID-19""
El Caribe Mexicano y todos los destinos que lo integran cuentan con el sello de seguridad para viajeros “Safe Travels” otorgado por el Consejo Mundial de Viajes y Turismo (WTTC).

https://t.co/nCP3vCyZCS

#ExpoCongreso https://t.co/yfFePVAb8C",México
18,"{'username': 'malibu1408', 'id': 1265675730932903936, 'displayname': 'CatadoradeTortillas', 'description': '#doglover', 'rawDescription': '#doglover', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 5, 27, 16, 8, 21, tzinfo=datetime.timezone.utc), 'followersCount': 35, 'friendsCount': 186, 'statusesCount': 2050, 'favouritesCount': 11486, 'listedCount': 0, 'mediaCount': 108, 'location': 'Yucatán, México', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1425672027948605441/zRiInBYw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1265675730932903936/1590955377', 'label': None}",2021-07-26 04:48:11+00:00,"Así la seguridad en la tercera ola de covid… La realidad de Cancún 
@Reforma @CarlosLoret @El_Universal_Mx https://t.co/cG0YoGIXm4","Yucatán, México"
19,"{'username': 'VertienteGloba1', 'id': 474201034, 'displayname': 'vertienteglobal.com', 'description': '¡Eres lo que lees! \r\nUn portal de noticias de México.\r\nDirector general Antonio Rivera @Antoniorm02', 'rawDescription': '¡Eres lo que lees! \r\nUn portal de noticias de México.\r\nDirector general Antonio Rivera @Antoniorm02', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 1, 25, 19, 11, 47, tzinfo=datetime.timezone.utc), 'followersCount': 2827, 'friendsCount': 3326, 'statusesCount': 95323, 'favouritesCount': 2444, 'listedCount': 14, 'mediaCount': 43426, 'location': 'Mexico', 'protected': False, 'linkUrl': 'http://www.vertienteglobal.com', 'linkTcourl': 'https://t.co/KtTToXBzWy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/825867138787221506/facmn9mt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/474201034/1573503020', 'label': None}",2021-07-24 17:35:44+00:00,"A varios ciudadanos les negaban el ingresar a Plaza ""Las Tiendas de Cancún"" por guardias de seguridad PRIVADA llamada ""SEICSA"" si no presentaban una prueba covid-19 con resultado ""NEGATIVO"". 

Actualmente ya están dejando el libre acceso al público de Plaza Las Tiendas de Cancún https://t.co/1jBwRVpUOj",Mexico
20,"{'username': 'RFQR', 'id': 43218906, 'displayname': '📻 Radio Fórmula QR 📻', 'description': '#Noticias de #Cancún, #QuintanaRoo y #México | Análisis de los mejores comentaristas #AbriendoLaConversación. #IG instagram.com/radioformulaqr/', 'rawDescription': '#Noticias de #Cancún, #QuintanaRoo y #México | Análisis de los mejores comentaristas #AbriendoLaConversación. #IG https://t.co/p1JVjq6jPD', 'descriptionUrls': [{'text': 'instagram.com/radioformulaqr/', 'url': 'http://instagram.com/radioformulaqr/', 'tcourl': 'https://t.co/p1JVjq6jPD', 'indices': (114, 137)}], 'verified': False, 'created': datetime.datetime(2009, 5, 28, 22, 59, 12, tzinfo=datetime.timezone.utc), 'followersCount': 42667, 'friendsCount': 16885, 'statusesCount': 118067, 'favouritesCount': 4136, 'listedCount': 241, 'mediaCount': 27380, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'https://radioformulaqr.com/', 'linkTcourl': 'https://t.co/KWKooOwZpJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1525155831423062016/TV4w5D1H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/43218906/1667230498', 'label': None}",2021-07-24 17:34:55+00:00,"⚠️Guardias de seguridad privada de Plaza Las Tiendas  #Cancún negaban el acceso a personas si no presentaban una prueba covid-19 negativo, lo que generó el descontento de varios ciudadanos.

Ahora ya están dejando el libre acceso al público, con las medidas sanitarias básicas. https://t.co/lP5GK9kKnN","Cancún, Quintana Roo"
21,"{'username': 'MestizoNews', 'id': 1108770492746477568, 'displayname': 'Mestizo', 'description': 'Identidad Informativa', 'rawDescription': 'Identidad Informativa', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 3, 21, 16, 41, tzinfo=datetime.timezone.utc), 'followersCount': 461, 'friendsCount': 605, 'statusesCount': 29013, 'favouritesCount': 689, 'listedCount': 5, 'mediaCount': 14814, 'location': 'México', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1455073812219846660/C4aX2LWu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1108770492746477568/1641808079', 'label': None}",2021-07-24 17:10:24+00:00,"#Cancún | Esta mañana se reportó descontento por parte de ciudadanos a los que les negaban el ingreso a plaza Las Tiendas por guardias de la empresa de seguridad privada ""SEICSA"", si no presentaban una prueba #Covid negativo o certificado de vacunación.
https://t.co/d8EjImpCxR https://t.co/nyB0UXzCZ0",México
22,"{'username': 'rostepehe', 'id': 1319328302595772416, 'displayname': 'Policías Cancún Noticias', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 10, 22, 17, 22, 54, tzinfo=datetime.timezone.utc), 'followersCount': 2360, 'friendsCount': 135, 'statusesCount': 2575, 'favouritesCount': 349, 'listedCount': 20, 'mediaCount': 973, 'location': 'Cancún ', 'protected': False, 'linkUrl': 'https://www.facebook.com/PoliciasCancunOficial/', 'linkTcourl': 'https://t.co/YprLzFYT83', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1496902218313875458/M99pR-zy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1319328302595772416/1645724586', 'label': None}",2021-07-24 17:01:52+00:00,"Se reporto descontento por parte de varios ciudadanos que les negaban el ingresar a Plaza ""Las Tiendas de Cancún"" por guardias de una empresa de seguridad PRIVADA llamada ""SEICSA"" si no presentaban una prueba covid-19 con resultado ""NEGATIVO"".",Cancún 
