,user,date,content,user_location
10,"{'username': 'macronews', 'id': 259876618, 'displayname': 'Macronews', 'description': 'Información alternativa, #noticias de #Cancún #PlayadelCarmen #Ecología #DemocraciaSocial #CuidadoAnimal #Gastronomía #Ciencia #Tecnología #DesarrolloHumano', 'rawDescription': 'Información alternativa, #noticias de #Cancún #PlayadelCarmen #Ecología #DemocraciaSocial #CuidadoAnimal #Gastronomía #Ciencia #Tecnología #DesarrolloHumano', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 3, 2, 19, 42, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1953, 'friendsCount': 1630, 'statusesCount': 96213, 'favouritesCount': 308, 'listedCount': 75, 'mediaCount': 75311, 'location': 'Cancún, México', 'protected': False, 'linkUrl': 'http://www.macronews.com.mx', 'linkTcourl': 'https://t.co/eROYtDeyKQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/431815310983692290/XNy0u174_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/259876618/1647108898', 'label': None}",2022-11-18 23:20:00+00:00,"#NACIONAL 

OMS reitera emergencia mundial por COVID-19  

https://t.co/L7ykfiKKPd","Cancún, México"
11,"{'username': 'Cambio22info', 'id': 1359601089130229765, 'displayname': 'Cambio 22', 'description': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'rawDescription': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 2, 10, 20, 32, 37, tzinfo=datetime.timezone.utc), 'followersCount': 429, 'friendsCount': 1045, 'statusesCount': 42592, 'favouritesCount': 228, 'listedCount': 8, 'mediaCount': 3942, 'location': 'Cancún, Quintana Roo, México', 'protected': False, 'linkUrl': 'http://diariocambio22.mx', 'linkTcourl': 'https://t.co/EGWTWHZetl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359990304259112969/FXmypny-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1359601089130229765/1612994831', 'label': None}",2022-11-18 20:51:26+00:00,"#ZonaNorte | Estudiantes y familias que están reportando un repunte de contagios de covid-19 y enfermedades respiratorias en esta semana.
https://t.co/N42amHe29X","Cancún, Quintana Roo, México"
12,"{'username': 'Cambio22info', 'id': 1359601089130229765, 'displayname': 'Cambio 22', 'description': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'rawDescription': 'Información puntual del acontecer de la sociedad peninsular, con la verdad por delante y combatiendo la desinformación.\n#Cambio22 #PenínsulaLibre', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 2, 10, 20, 32, 37, tzinfo=datetime.timezone.utc), 'followersCount': 429, 'friendsCount': 1045, 'statusesCount': 42592, 'favouritesCount': 228, 'listedCount': 8, 'mediaCount': 3942, 'location': 'Cancún, Quintana Roo, México', 'protected': False, 'linkUrl': 'http://diariocambio22.mx', 'linkTcourl': 'https://t.co/EGWTWHZetl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1359990304259112969/FXmypny-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1359601089130229765/1612994831', 'label': None}",2022-11-18 20:27:16+00:00,"#Yucatán | En Yucatán y otros seis estados de México se han detectado casos positivos del “perro del infierno”, la nueva subvariante del virus Covid-19.
https://t.co/W1HeboIEKU","Cancún, Quintana Roo, México"
13,"{'username': 'cvdr_cancun', 'id': 124241402, 'displayname': 'CVDRCancún IPN', 'description': 'Centro de Vinculación y Desarrollo Regional Cancún del Instituto Politécnico Nacional', 'rawDescription': 'Centro de Vinculación y Desarrollo Regional Cancún del Instituto Politécnico Nacional', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2010, 3, 18, 18, 52, 20, tzinfo=datetime.timezone.utc), 'followersCount': 2318, 'friendsCount': 2378, 'statusesCount': 5554, 'favouritesCount': 4138, 'listedCount': 24, 'mediaCount': 1337, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'http://cvdrcancun.ipn.mx', 'linkTcourl': 'https://t.co/vvXZ7UeXlr', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1398308935187275788/8yNGGkho_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/124241402/1647456437', 'label': None}",2022-11-18 19:15:14+00:00,"En este mundo post pandemia del COVID-19 nos planteamos si nos encontramos ante un nuevo orden mundial en el cual la tecnología cobrará un inmenso valor y reto para el desarrollo de la sociedad internacional.
Acompáñanos en la ponencia del director del CVDR Cancún. https://t.co/EpWjzX31Mz","Cancún, Quintana Roo"
14,"{'username': 'bobsalca', 'id': 414067380, 'displayname': 'Roberto', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 11, 16, 15, 53, 40, tzinfo=datetime.timezone.utc), 'followersCount': 490, 'friendsCount': 778, 'statusesCount': 34505, 'favouritesCount': 57174, 'listedCount': 1, 'mediaCount': 1339, 'location': 'Cancún', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438981392969371649/KwZPBSm__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/414067380/1441048088', 'label': None}",2022-11-18 14:59:46+00:00,#Atentos #QuintanaRoo #Covid19 #UsaCubrebocas #SanaDistancia https://t.co/7xzrQ37zJZ,Cancún
15,"{'username': 'AlejandroRosel7', 'id': 1278648421, 'displayname': 'ALEJANDRO ROSEL', 'description': 'Conductor de SIPSENOTICIAS CANCUN. SIPSE TVCUN.  Apasionado de la televisión, amante del protocolo, los elefantes y Paketazo azul. AEROPUERTO DE CANCÚN. ASUR', 'rawDescription': 'Conductor de SIPSENOTICIAS CANCUN. SIPSE TVCUN.  Apasionado de la televisión, amante del protocolo, los elefantes y Paketazo azul. AEROPUERTO DE CANCÚN. ASUR', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 3, 18, 20, 8, 51, tzinfo=datetime.timezone.utc), 'followersCount': 3446, 'friendsCount': 1059, 'statusesCount': 40388, 'favouritesCount': 20274, 'listedCount': 25, 'mediaCount': 6282, 'location': '', 'protected': False, 'linkUrl': 'https://www.facebook.com/sipsenoticiascancun', 'linkTcourl': 'https://t.co/DAC6HVcWn6', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1511098939415711745/8uZC-K7H_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1278648421/1488742730', 'label': None}",2022-11-18 11:31:18+00:00,"BUENOS DÍAS MUNDOOOO, BUENOS DÍAS CANCÚN, esta mañana en @sipsenoticiastv #EmisiónMatutina hablaremos de Blue Flag, cruceros, empresarios, Covid 19, Desfile, educación ambiental y la pregunta del día 7:00hrs por la señal de @SIPSETV NO FALTEEN!! https://t.co/xxXOjorQCL",
16,"{'username': 'MarcrixNoticias', 'id': 1653727837, 'displayname': 'Marcrix Noticias', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 8, 7, 19, 29, 53, tzinfo=datetime.timezone.utc), 'followersCount': 9597, 'friendsCount': 1964, 'statusesCount': 178553, 'favouritesCount': 9168, 'listedCount': 97, 'mediaCount': 88122, 'location': 'Cancún', 'protected': False, 'linkUrl': 'http://marcrixnoticias.com.mx', 'linkTcourl': 'https://t.co/Sb4eyTRUxk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1569386023922155525/bL1C0BaW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1653727837/1663005585', 'label': None}",2022-11-18 05:41:41+00:00,#PAIS | Covid-19: Nuevo León registra ligero incremento de contagios  https://t.co/W69m1AJaCz,Cancún
17,"{'username': 'QuintanaRooHoy1', 'id': 499044422, 'displayname': 'Quintana Roo HOY', 'description': 'Periodismo de Vanguardia; Un Diario de @GrupoCanton; mantente siempre informado.', 'rawDescription': 'Periodismo de Vanguardia; Un Diario de @GrupoCanton; mantente siempre informado.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 2, 21, 18, 21, 57, tzinfo=datetime.timezone.utc), 'followersCount': 16035, 'friendsCount': 2276, 'statusesCount': 158403, 'favouritesCount': 2444, 'listedCount': 208, 'mediaCount': 92770, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'http://quintanaroohoy.com/', 'linkTcourl': 'https://t.co/XUoXOyIUH5', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1591592031436083204/u6m9Aaff_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/499044422/1668300130', 'label': None}",2022-11-18 02:50:00+00:00,Casos positivos de #COVID19 en #QuintanaRoo entre ayer 16 de noviembre y hoy 17 de noviembre: 89 casos positivos 🔴 https://t.co/7ipe3oZ7L9,"Cancún, Quintana Roo"
18,"{'username': 'AztecaQRoo', 'id': 236523250, 'displayname': 'TV Azteca Quintana Roo', 'description': '¡Estamos #SiempreConectados! Con el mejor contenido y la cobertura más completa. Una empresa de @gruposalinas', 'rawDescription': '¡Estamos #SiempreConectados! Con el mejor contenido y la cobertura más completa. Una empresa de @gruposalinas', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 1, 10, 19, 50, 48, tzinfo=datetime.timezone.utc), 'followersCount': 36620, 'friendsCount': 2870, 'statusesCount': 33692, 'favouritesCount': 2240, 'listedCount': 176, 'mediaCount': 7928, 'location': 'Cancún', 'protected': False, 'linkUrl': 'http://www.aztecaquintanaroo.com', 'linkTcourl': 'https://t.co/KPkDlwVIY8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1584665860479897601/1mIn61he_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/236523250/1666045712', 'label': None}",2022-11-18 02:00:01+00:00,"🦠 #PorSiTeLoPerdiste  El Covid-19 sigue y ahora como #PerroDelInfierno, ya ha provocado esta cantidad de casos en el país. 😨👇

https://t.co/BIhXPLc9WO",Cancún
19,"{'username': 'TalinaEnLinea', 'id': 2305931869, 'displayname': 'En Linea', 'description': 'facebook.com/talinaenlinea', 'rawDescription': 'https://t.co/XVpSaiYhFZ', 'descriptionUrls': [{'text': 'facebook.com/talinaenlinea', 'url': 'http://facebook.com/talinaenlinea', 'tcourl': 'https://t.co/XVpSaiYhFZ', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2014, 1, 23, 4, 15, 13, tzinfo=datetime.timezone.utc), 'followersCount': 421, 'friendsCount': 529, 'statusesCount': 10850, 'favouritesCount': 284, 'listedCount': 1, 'mediaCount': 3730, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'https://www.facebook.com/talinaenlinea', 'linkTcourl': 'https://t.co/oO1G9mvS0U', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/426207223694360576/F95b9fIM_normal.jpeg', 'profileBannerUrl': None, 'label': None}",2022-11-17 23:03:29+00:00,Reconocerán en Barbados esfuerzos de la ciudadanía en tiempos de COVID-19 https://t.co/VZ3UGoK79S,"Cancún, Quintana Roo"
20,"{'username': 'talinaglez', 'id': 160957454, 'displayname': 'Talina Gonzalez C.', 'description': 'Conductora para radio/tv y Productora del grupo @cancuninos. Dir. caribempresarial.com. \nHDLMX59-H -@talinaglez', 'rawDescription': 'Conductora para radio/tv y Productora del grupo @cancuninos. Dir. https://t.co/V3NDMRsSvP. \nHDLMX59-H -@talinaglez', 'descriptionUrls': [{'text': 'caribempresarial.com', 'url': 'http://caribempresarial.com', 'tcourl': 'https://t.co/V3NDMRsSvP', 'indices': (66, 89)}], 'verified': False, 'created': datetime.datetime(2010, 6, 29, 15, 44, 49, tzinfo=datetime.timezone.utc), 'followersCount': 3889, 'friendsCount': 3796, 'statusesCount': 24939, 'favouritesCount': 4897, 'listedCount': 29, 'mediaCount': 5665, 'location': 'cancun', 'protected': False, 'linkUrl': 'https://www.facebook.com/talina.gonzalez', 'linkTcourl': 'https://t.co/pozxMgDqgD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1308634684939800576/hkH_v2oZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/160957454/1478701009', 'label': None}",2022-11-17 23:03:25+00:00,Reconocerán en Barbados esfuerzos de la ciudadanía en tiempos de COVID-19 https://t.co/ip7hYdl3mv,cancun
21,"{'username': 'Tucanal10', 'id': 377496718, 'displayname': 'Canal 10', 'description': 'Televisora 100% Mexicana, nos encontramos en Quintana Roo, Yucatán y Campeche.', 'rawDescription': 'Televisora 100% Mexicana, nos encontramos en Quintana Roo, Yucatán y Campeche.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 9, 21, 17, 31, 24, tzinfo=datetime.timezone.utc), 'followersCount': 4091, 'friendsCount': 1594, 'statusesCount': 71571, 'favouritesCount': 875, 'listedCount': 60, 'mediaCount': 37942, 'location': 'Cancún Quintana Roo', 'protected': False, 'linkUrl': 'http://www.canal10.tv', 'linkTcourl': 'https://t.co/JossLVBoqL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1590045350307532808/ORgs_qij_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/377496718/1667931329', 'label': None}",2022-11-17 16:00:36+00:00,"Los contagios e incluso muertes por #COVID19  van en aumento, el 4 de noviembre se registraron 2,310 contagiados y para el día martes 15 de noviembre ya había 5,504 😷
Si quieres saber más dale clic al link de abajo 👇 https://t.co/mQVqb3b6s5",Cancún Quintana Roo
22,"{'username': 'AytoCancun', 'id': 1633467242, 'displayname': 'Ayto Benito Juárez', 'description': 'Cuenta oficial y verificada del H. Ayuntamiento de Benito Juárez, Cancún 2021-2024.', 'rawDescription': 'Cuenta oficial y verificada del H. Ayuntamiento de Benito Juárez, Cancún 2021-2024.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2013, 7, 30, 17, 49, 3, tzinfo=datetime.timezone.utc), 'followersCount': 54784, 'friendsCount': 2071, 'statusesCount': 55704, 'favouritesCount': 6507, 'listedCount': 199, 'mediaCount': 28425, 'location': 'Cancún, Quintana Roo', 'protected': False, 'linkUrl': 'http://www.cancun.gob.mx', 'linkTcourl': 'https://t.co/X2ttxPYYBt', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1536375613099061251/g0UfZ90i_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1633467242/1668789209', 'label': None}",2022-11-17 15:03:12+00:00,"Invitamos a las y los #cancunenses a recibir, su primera o segunda dosis, o bien alguno de los refuerzos contra el COVID-19.💉

Ubica tu fecha correspondiente y asiste al 📍Hospital General #17 del IMSS en el horario de ⏰08:30 a 15:00 horas. 1/2 https://t.co/OL8H9ojGaf","Cancún, Quintana Roo"
