,user,date,content,user_location
182,"{'username': 'EtonCollege_ca', 'id': 1459081586037583874, 'displayname': 'Eton College', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 11, 12, 8, 52, 25, tzinfo=datetime.timezone.utc), 'followersCount': 3, 'friendsCount': 1, 'statusesCount': 112, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 96, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1459444584593776642/ogSkeXpU_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-12-02 12:00:59+00:00,"According to Mastercard CEO Michael Miebach, there is an upward trend in the tourism industry following the lifting of several COVID-19 restrictions. 

Be prepared to meet the demand for this rising sector by having an Eton College education! https://t.co/AxrUgQOtT8",
183,"{'username': 'DailyNews_lk', 'id': 1879618076, 'displayname': 'Daily News', 'description': ""Sri Lanka's premier daily newspaper, since 1918."", 'rawDescription': ""Sri Lanka's premier daily newspaper, since 1918."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 9, 18, 14, 8, 39, tzinfo=datetime.timezone.utc), 'followersCount': 15070, 'friendsCount': 89, 'statusesCount': 30137, 'favouritesCount': 1678, 'listedCount': 158, 'mediaCount': 7015, 'location': 'Lake House, Sri Lanka ', 'protected': False, 'linkUrl': 'http://www.dailynews.lk', 'linkTcourl': 'https://t.co/QnformmTYb', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1133231270333374464/A4zoBKO5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1879618076/1640973138', 'label': None}",2021-11-30 11:30:01+00:00,"If the trend continues from December to April during the current #winter season, the #tourism industry is predicting that 400,000 tourist swill arrive in the country from November 21 to April 22 

@sltda_srilanka #SriLanka #lka
 https://t.co/2YouezvuJu","Lake House, Sri Lanka "
184,"{'username': 'TheEIU', 'id': 29994840, 'displayname': 'Economist Intelligence: EIU', 'description': 'Economic and geopolitical insight guiding the world’s organisations. Intelligence that moves you forward: eiu.com/n/', 'rawDescription': 'Economic and geopolitical insight guiding the world’s organisations. Intelligence that moves you forward: https://t.co/xlEV1GWxjF', 'descriptionUrls': [{'text': 'eiu.com/n/', 'url': 'https://www.eiu.com/n/', 'tcourl': 'https://t.co/xlEV1GWxjF', 'indices': (106, 129)}], 'verified': True, 'created': datetime.datetime(2009, 4, 9, 14, 34, 42, tzinfo=datetime.timezone.utc), 'followersCount': 133790, 'friendsCount': 676, 'statusesCount': 45203, 'favouritesCount': 446, 'listedCount': 3766, 'mediaCount': 9714, 'location': 'London, New York, Hong Kong', 'protected': False, 'linkUrl': 'https://www.eiu.com/n/', 'linkTcourl': 'https://t.co/xlEV1GWxjF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1438079032743141376/AQmfXMGT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/29994840/1631703692', 'label': None}",2021-11-29 20:00:03+00:00,"In 2022 companies across the tourism industry will come under increased scrutiny from regulators, consumers and investors to minimise their contributions to climate change. Discover more key trends and risks facing the sector here: https://t.co/IpfF2RNhWe https://t.co/uAX4JDRlc0","London, New York, Hong Kong"
185,"{'username': 'Happine61746941', 'id': 1359334654868918272, 'displayname': 'Happiness Peter', 'description': 'Sucker for Justice', 'rawDescription': 'Sucker for Justice', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 2, 10, 2, 54, 33, tzinfo=datetime.timezone.utc), 'followersCount': 3757, 'friendsCount': 719, 'statusesCount': 14228, 'favouritesCount': 2462, 'listedCount': 3, 'mediaCount': 86, 'location': 'Great Falls, VA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1582596165186555904/uwpDvUIl_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-29 15:43:04+00:00,"@RevKishoka Hivi wanajua madhara ya hizi statement. We have a new variant, which is already threatening livelihoods and then you allow such nonsense to trend. Already the tourism industry is significantly suffering because of COVID and now you add Terrosim.","Great Falls, VA"
186,"{'username': 'MACDUFF_THP', 'id': 967265714087387136, 'displayname': 'MAC-DUFF THP', 'description': 'Consult, lecture and write on tourism and cultural heritage matters in Canada & internationally, particularly those dealing with World Heritage and the SDGs.', 'rawDescription': 'Consult, lecture and write on tourism and cultural heritage matters in Canada & internationally, particularly those dealing with World Heritage and the SDGs.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 2, 24, 5, 11, 31, tzinfo=datetime.timezone.utc), 'followersCount': 588, 'friendsCount': 2088, 'statusesCount': 3710, 'favouritesCount': 9776, 'listedCount': 9, 'mediaCount': 17, 'location': 'Chelsea, Québec', 'protected': False, 'linkUrl': 'http://www.mac-duff.ca', 'linkTcourl': 'https://t.co/GPaHZlOUpQ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/981998832564269057/vKgRiyUQ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/967265714087387136/1519451045', 'label': None}",2021-11-26 21:30:33+00:00,"Destination Canada released a new report, Tourism’s Big Shift: Key Trends Shaping the Future of Canada’s Tourism Industry. The report identifies the key trends that will have the greatest impact on the travel and tourism industry i…https://t.co/YM8kX6wLAb https://t.co/avpVMEpvGG","Chelsea, Québec"
187,"{'username': 'VoiceofTourism', 'id': 407925408, 'displayname': 'TIANS & NSTHRC', 'description': ""We represent Nova Scotia's tourism industry and pride ourselves on championing for and advocating on behalf of the province's tourism operators."", 'rawDescription': ""We represent Nova Scotia's tourism industry and pride ourselves on championing for and advocating on behalf of the province's tourism operators."", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 11, 8, 18, 57, 14, tzinfo=datetime.timezone.utc), 'followersCount': 4218, 'friendsCount': 3335, 'statusesCount': 5160, 'favouritesCount': 2573, 'listedCount': 65, 'mediaCount': 1240, 'location': 'Halifax, Nova Scotia', 'protected': False, 'linkUrl': 'http://www.tians.org', 'linkTcourl': 'https://t.co/K0uhk8nTsl', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/948162518354153472/AvMunJCE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/407925408/1585152294', 'label': None}",2021-11-26 19:01:35+00:00,"Tourism’s Big Shift
A new report by @DestinationCAN identifies the key trends that will have the greatest impact on the travel and tourism industry in Canada in the next one to three years and beyond. 
To read the full report, visit: https://t.co/OQccbypLZ4 https://t.co/x9i1b6XUcX","Halifax, Nova Scotia"
188,"{'username': 'DestinationCAN', 'id': 18745857, 'displayname': 'Destination Canada', 'description': ""Welcome to Destination Canada's corporate Twitter account. Travellers, follow @ExploreCanada. Compte en français : @DestinationCAFR"", 'rawDescription': ""Welcome to Destination Canada's corporate Twitter account. Travellers, follow @ExploreCanada. Compte en français : @DestinationCAFR"", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 1, 8, 0, 18, 19, tzinfo=datetime.timezone.utc), 'followersCount': 102803, 'friendsCount': 407, 'statusesCount': 20931, 'favouritesCount': 2406, 'listedCount': 1554, 'mediaCount': 3823, 'location': 'Canada', 'protected': False, 'linkUrl': 'http://destinationcanada.com', 'linkTcourl': 'http://t.co/fo33oGMd2p', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/634097228622114816/X2ku_K1p_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/18745857/1564582429', 'label': None}",2021-11-26 17:23:18+00:00,"Today, we released a new report, Tourism’s Big Shift, identifying the key trends that will have the greatest impact on the Canadian tourism industry in the coming years. Download the full report: https://t.co/Kd4XQfQSnO https://t.co/3ds1lEa2ID",Canada
189,"{'username': 'trovetourism', 'id': 1390345888522981376, 'displayname': 'Trove Tourism Development Advisors', 'description': 'We help destinations stand out.', 'rawDescription': 'We help destinations stand out.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 5, 6, 16, 41, 13, tzinfo=datetime.timezone.utc), 'followersCount': 251, 'friendsCount': 1199, 'statusesCount': 261, 'favouritesCount': 261, 'listedCount': 1, 'mediaCount': 47, 'location': 'New York, NY', 'protected': False, 'linkUrl': 'http://www.trovetourism.com', 'linkTcourl': 'https://t.co/IpLuWUxdBk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1390346242127958019/i7lkIRXH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1390345888522981376/1620351115', 'label': None}",2021-11-26 14:30:15+00:00,"According to the @WTandTC 2021 #EconomicImpact report, COVID-19 has been a catalyst for innovation and integration of new technologies in the #travel and #tourism industry.

Are you a tourism organization in need of help adapting to tourism trends? https://t.co/ci4qGGEc2a","New York, NY"
190,"{'username': 'CTDailyXYZ', 'id': 30400117, 'displayname': 'CT Daily', 'description': '#bitcoin . History will surely be Recode by the blockchain', 'rawDescription': '#bitcoin . History will surely be Recode by the blockchain', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2009, 4, 11, 4, 44, 28, tzinfo=datetime.timezone.utc), 'followersCount': 1583, 'friendsCount': 5000, 'statusesCount': 45398, 'favouritesCount': 1733, 'listedCount': 29, 'mediaCount': 217, 'location': '日本', 'protected': False, 'linkUrl': 'https://ctdaily.xyz/', 'linkTcourl': 'https://t.co/gudBoqe3xq', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1531026242207481857/tJjqzdnE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/30400117/1619989674', 'label': None}",2021-11-24 16:32:17+00:00,"Metaverse blogger Liu Yexi is on fire, how can the cultural and tourism industry catch up with this new trend? https://t.co/U8zDPwWJ5M",日本
191,"{'username': 'acadshero', 'id': 988831678381543424, 'displayname': 'OPEN FOR COMMSS || ACADS HERO', 'description': 'Catered 1.8k commissions! #AcadsHeroFeedbacks Hi! Feel free to check the feedbacks from my dearest clients to prove my legitimacy. 🤗❤', 'rawDescription': 'Catered 1.8k commissions! #AcadsHeroFeedbacks Hi! Feel free to check the feedbacks from my dearest clients to prove my legitimacy. 🤗❤', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2018, 4, 24, 17, 26, 58, tzinfo=datetime.timezone.utc), 'followersCount': 1827, 'friendsCount': 803, 'statusesCount': 3827, 'favouritesCount': 4694, 'listedCount': 37, 'mediaCount': 320, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1523236531598553088/2g7wFqvw_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-19 09:50:56+00:00,"🦕 Feedback galing sa client kong nagpagawa ng 10 research titles about trends and issues to tourism industry in our country! Plus script na rin hihi. Thank you, good luck din sa business mo! Fighting! 🥰❤️

“ASSURING YOUR EXCELLENCE”

#AcadsHeroFeedbacks https://t.co/yVZAnrG0Rx",
192,"{'username': 'ForwardKeys', 'id': 318342497, 'displayname': 'ForwardKeys', 'description': 'Analysing ticketing data since 2010 to provide insights + forecasts for Destinations, Retailers & Media. #ForwardKeys', 'rawDescription': 'Analysing ticketing data since 2010 to provide insights + forecasts for Destinations, Retailers & Media. #ForwardKeys', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 16, 10, 16, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1666, 'friendsCount': 977, 'statusesCount': 2368, 'favouritesCount': 2380, 'listedCount': 39, 'mediaCount': 629, 'location': 'Valencia, Spain', 'protected': False, 'linkUrl': 'http://www.forwardkeys.com', 'linkTcourl': 'https://t.co/WYem3zNUuD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1237342942580428800/WYS_qajW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/318342497/1593595634', 'label': None}",2021-11-15 12:57:23+00:00,@PacTourismOrg and #ForwardKeys share common interests in tourism industry trends &amp; business intelligence. Catch the latest webinar on the reactivation of the #Pacific  Islands here! #business #data  https://t.co/AxfCmzPgQl,"Valencia, Spain"
193,"{'username': 'ArweaveAPI', 'id': 1255431693118386179, 'displayname': 'Emma ● Marketer', 'description': 'Google only loves you when everyone else loves you first.', 'rawDescription': 'Google only loves you when everyone else loves you first.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 4, 29, 9, 40, 19, tzinfo=datetime.timezone.utc), 'followersCount': 980, 'friendsCount': 67, 'statusesCount': 70589, 'favouritesCount': 8155, 'listedCount': 14, 'mediaCount': 34773, 'location': 'Blockchain', 'protected': False, 'linkUrl': 'http://massmention.com', 'linkTcourl': 'https://t.co/RT3Kjnz2A9', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588419008931323904/Qr5MXnVH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1255431693118386179/1667543579', 'label': None}",2021-11-11 11:15:08+00:00,"Swimming Pool Market size to increase by USD 3.56 Bn | Technavio's Research Insights highlight the High Growth in Tourism Industry as Key Trend

https://t.co/uHOmb0PUiB",Blockchain
194,"{'username': 'EADT24', 'id': 25829339, 'displayname': 'East Anglian Daily Times', 'description': 'The official account for the East Anglian Daily Times newspaper, delivering the latest #Suffolk & #Essex news and sports headlines straight to you.', 'rawDescription': 'The official account for the East Anglian Daily Times newspaper, delivering the latest #Suffolk & #Essex news and sports headlines straight to you.', 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 3, 22, 15, 19, 56, tzinfo=datetime.timezone.utc), 'followersCount': 63031, 'friendsCount': 1685, 'statusesCount': 157640, 'favouritesCount': 856, 'listedCount': 515, 'mediaCount': 7373, 'location': 'Ipswich, UK', 'protected': False, 'linkUrl': 'http://www.eadt.co.uk', 'linkTcourl': 'https://t.co/VbfiRLNxkp', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/890556323179450368/I9bekG4A_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/25829339/1627915642', 'label': None}",2021-11-11 07:32:05+00:00,Businesses in the tourism industry across Suffolk experienced a strong bounce-back this summer - and remain hopeful that the trend will continue throughout next year. https://t.co/zUmdmJXNvU,"Ipswich, UK"
195,"{'username': 'News_Updates_24', 'id': 1278721792765378561, 'displayname': 'News Updates', 'description': 'For all the news updates follow the handle @ news updates.', 'rawDescription': 'For all the news updates follow the handle @ news updates.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 7, 2, 16, 7, 5, tzinfo=datetime.timezone.utc), 'followersCount': 106, 'friendsCount': 495, 'statusesCount': 8652, 'favouritesCount': 2553, 'listedCount': 1, 'mediaCount': 1368, 'location': 'India', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1311248653151924224/YC5jVhdH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1278721792765378561/1601461285', 'label': None}",2021-11-09 11:42:52+00:00,"The #travel and #tourism industry witnessed a 7% demand uptick in October, compared to the previous month, with positive trends coming from #Chandigarh, #Jaipur and #Kochi, said the Monster Employment Index for the month.

#tourist",India
196,"{'username': 'the_hindu', 'id': 20751449, 'displayname': 'The Hindu', 'description': ""News feeds from India's National Newspaper"", 'rawDescription': ""News feeds from India's National Newspaper"", 'descriptionUrls': None, 'verified': True, 'created': datetime.datetime(2009, 2, 13, 6, 4, 24, tzinfo=datetime.timezone.utc), 'followersCount': 7917887, 'friendsCount': 183, 'statusesCount': 470197, 'favouritesCount': 217, 'listedCount': 1, 'mediaCount': 39214, 'location': 'Chennai, India', 'protected': False, 'linkUrl': 'http://www.thehindu.com/', 'linkTcourl': 'https://t.co/8BzwtW0mYf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1061900452311121920/jo7qrMTA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20751449/1649859127', 'label': None}",2021-11-09 11:40:06+00:00,"The #travel and #tourism industry witnessed a 7% demand uptick in October, compared to the previous month, with positive trends coming from Chandigarh, Jaipur and Kochi, said the Monster Employment Index for the month.
https://t.co/a3BkIyVz8P","Chennai, India"
197,"{'username': 'ForwardKeys', 'id': 318342497, 'displayname': 'ForwardKeys', 'description': 'Analysing ticketing data since 2010 to provide insights + forecasts for Destinations, Retailers & Media. #ForwardKeys', 'rawDescription': 'Analysing ticketing data since 2010 to provide insights + forecasts for Destinations, Retailers & Media. #ForwardKeys', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 6, 16, 10, 16, 34, tzinfo=datetime.timezone.utc), 'followersCount': 1666, 'friendsCount': 977, 'statusesCount': 2368, 'favouritesCount': 2380, 'listedCount': 39, 'mediaCount': 629, 'location': 'Valencia, Spain', 'protected': False, 'linkUrl': 'http://www.forwardkeys.com', 'linkTcourl': 'https://t.co/WYem3zNUuD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1237342942580428800/WYS_qajW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/318342497/1593595634', 'label': None}",2021-11-05 09:24:31+00:00,"""SPTO &amp; #ForwardKeys share common interests in tourism industry trends and business intelligence. The importance of timely and reliable data is undeniable.""
https://t.co/FluZkG62As @PacTourismOrg @TravelDailyNews #news","Valencia, Spain"
198,"{'username': 'ITC_MY', 'id': 384838401, 'displayname': 'Islamic Tourism Centre', 'description': 'Enhancing Ties, Enriching Knowledge | Established in 2009, Islamic Tourism Centre (ITC) is an agency under the Ministry of Tourism, Arts & Culture Malaysia', 'rawDescription': 'Enhancing Ties, Enriching Knowledge | Established in 2009, Islamic Tourism Centre (ITC) is an agency under the Ministry of Tourism, Arts & Culture Malaysia', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2011, 10, 4, 12, 25, 51, tzinfo=datetime.timezone.utc), 'followersCount': 658, 'friendsCount': 129, 'statusesCount': 2853, 'favouritesCount': 286, 'listedCount': 8, 'mediaCount': 554, 'location': 'Putrajaya, Malaysia', 'protected': False, 'linkUrl': 'https://itc.gov.my/', 'linkTcourl': 'https://t.co/iqZ1RzD1VL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1382601412639481856/NB9eKuU2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/384838401/1665566884', 'label': None}",2021-11-05 00:12:54+00:00,"Featuring a list of renowned international speakers in the hospitality and tourism industry, the inaugural WITC took place to share and discuss knowledge on current trends and potentials relating to the Muslim travel market.","Putrajaya, Malaysia"
199,"{'username': 'UPConsEmp', 'id': 2321815256, 'displayname': 'UP Consultoría Empresarial - hoteles y turismo', 'description': 'Expertos en #hoteles y #turismo: asesorías y consultoría hotelera, noticias, tendencias, #mentoring, #coaching,  desde la Riviera Maya para México y el Caribe.', 'rawDescription': 'Expertos en #hoteles y #turismo: asesorías y consultoría hotelera, noticias, tendencias, #mentoring, #coaching,  desde la Riviera Maya para México y el Caribe.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2014, 2, 1, 5, 26, 50, tzinfo=datetime.timezone.utc), 'followersCount': 120, 'friendsCount': 548, 'statusesCount': 4541, 'favouritesCount': 316, 'listedCount': 7, 'mediaCount': 4, 'location': 'Playa del Carmen, México', 'protected': False, 'linkUrl': 'http://www.upconsultoriaempresarial.com', 'linkTcourl': 'https://t.co/s0CV6SlJGI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1296950263194951680/_f4JCMmp_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2321815256/1652971271', 'label': None}",2021-11-04 18:47:58+00:00,"Significant Trends Of Digital Transformation In Travel And Tourism Industry 2021
Over the past few years, the phrase “digital transformation in travel” has been repeatedly mentioned more and more. It is undeniable that digital tran…https://t.co/XtgDNt6hDb https://t.co/aui2Hb2D4h","Playa del Carmen, México"
200,"{'username': 'WeTalkFinance1', 'id': 1370501798138671106, 'displayname': 'Max Shannon', 'description': '@CoinSharesCo Analyst & Podcast Host (coming) 🌚🌙', 'rawDescription': '@CoinSharesCo Analyst & Podcast Host (coming) 🌚🌙', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2021, 3, 12, 22, 27, 50, tzinfo=datetime.timezone.utc), 'followersCount': 369, 'friendsCount': 1930, 'statusesCount': 1238, 'favouritesCount': 724, 'listedCount': 15, 'mediaCount': 73, 'location': 'London, UK', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1458104774788845571/j0qlSpb0_normal.jpg', 'profileBannerUrl': None, 'label': None}",2021-11-04 17:42:41+00:00,"15) David Scowsill, Toursim Board Advisor for @Airbnb
 
You will learn about the:
-effects of COVID-19
-trends of recovery and what the future of the travel and tourism industry looks like
-2008 lessons learnt and health crises EG SARS
- If airlines will ever be a good investment","London, UK"
201,"{'username': 'TravelTrainin16', 'id': 1314091646389227520, 'displayname': 'Travel Training Services', 'description': 'We offer study assistance to those looking to study or are currently studying towards IATA Foundation, Consultancy and Management Diplomas.', 'rawDescription': 'We offer study assistance to those looking to study or are currently studying towards IATA Foundation, Consultancy and Management Diplomas.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 10, 8, 6, 34, 38, tzinfo=datetime.timezone.utc), 'followersCount': 996, 'friendsCount': 2027, 'statusesCount': 776, 'favouritesCount': 1082, 'listedCount': 0, 'mediaCount': 167, 'location': 'HARARE', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1314116802683830272/4SXaIjRa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1314091646389227520/1602142310', 'label': None}",2021-11-04 15:05:10+00:00,"These 3 Diploma courses combine key insights with practical knowledge, ensuring you're equipped to adapt to future trends and requirements in the Travel &amp; tourism industry.
1. Foundation Diploma
2. Consultant Diploma
3. Management Diploma
Call/App +263 782 884099 for more info. https://t.co/P3l49mq0ng",HARARE
202,"{'username': 'TinaODwyer', 'id': 516883267, 'displayname': ""Tina O'Dwyer"", 'description': '#Facilitator, #Coach, #Trainer in #TheTourismSpace. Views on #Tourism, #Food, #FoodTourism, #WorkingTogether, #RuralLiving, #Regeneration.', 'rawDescription': '#Facilitator, #Coach, #Trainer in #TheTourismSpace. Views on #Tourism, #Food, #FoodTourism, #WorkingTogether, #RuralLiving, #Regeneration.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2012, 3, 6, 20, 55, 3, tzinfo=datetime.timezone.utc), 'followersCount': 2338, 'friendsCount': 2109, 'statusesCount': 5638, 'favouritesCount': 10242, 'listedCount': 28, 'mediaCount': 1383, 'location': 'Clare, Ireland', 'protected': False, 'linkUrl': 'https://www.thetourismspace.com/', 'linkTcourl': 'https://t.co/1mYb2IogPm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1457141127916793858/13aYkvN-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/516883267/1636244492', 'label': None}",2021-11-03 15:13:22+00:00,"Want to keep up to date on news, tourism industry insights and our membership updates? Why not sign up to out newsletter today?! Follow the link below and sign up today.
https://t.co/pEXlvwkweQ
#Newsletter #SignUp #TheTourismSpace #BetterTogether #Trends #Insights #News #Tourism https://t.co/U6IJKlOiPO","Clare, Ireland"
203,"{'username': 'TravelTrainin16', 'id': 1314091646389227520, 'displayname': 'Travel Training Services', 'description': 'We offer study assistance to those looking to study or are currently studying towards IATA Foundation, Consultancy and Management Diplomas.', 'rawDescription': 'We offer study assistance to those looking to study or are currently studying towards IATA Foundation, Consultancy and Management Diplomas.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2020, 10, 8, 6, 34, 38, tzinfo=datetime.timezone.utc), 'followersCount': 996, 'friendsCount': 2027, 'statusesCount': 776, 'favouritesCount': 1082, 'listedCount': 0, 'mediaCount': 167, 'location': 'HARARE', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1314116802683830272/4SXaIjRa_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1314091646389227520/1602142310', 'label': None}",2021-11-03 11:39:02+00:00,"These 3 Diploma courses combine key insights with practical knowledge, ensuring you're equipped to adapt to future trends and requirements in the Travel &amp; tourism industry.

1. Foundation Diploma
2. Consultant Diploma
3. Management Diploma

Call/App +263 782 884099 for more info. https://t.co/7dGDB9tdtZ",HARARE
204,"{'username': 'media_tin', 'id': 1169933555104768005, 'displayname': 'TIN.MEDIA', 'description': ""Malaysia's First Independent Travel Trade Media"", 'rawDescription': ""Malaysia's First Independent Travel Trade Media"", 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2019, 9, 6, 11, 21, 20, tzinfo=datetime.timezone.utc), 'followersCount': 167, 'friendsCount': 347, 'statusesCount': 4382, 'favouritesCount': 178, 'listedCount': 0, 'mediaCount': 3953, 'location': 'Malaysia', 'protected': False, 'linkUrl': 'http://www.tin.media', 'linkTcourl': 'https://t.co/1Yez5POjni', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1444197747687444480/wBA3FJvd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1169933555104768005/1587023414', 'label': None}",2021-11-03 11:05:54+00:00,"Sabah is embracing the cashless transaction trend to boost its tourism industry, state Tourism, Culture and Environment Minister Datuk Jafry Ariffin said today.

https://t.co/Hk1nV0NZRy

#Sabah #tinmedia #tourism #tinmediaupdates https://t.co/3L1f1WNmIr",Malaysia
205,"{'username': 'mena_trends', 'id': 1431299911, 'displayname': 'TRENDS', 'description': 'TRENDS is the leading media on Arab affairs in the MENA region. For a quarter-century, TRENDS is the premier source for business & political news and insights.', 'rawDescription': 'TRENDS is the leading media on Arab affairs in the MENA region. For a quarter-century, TRENDS is the premier source for business & political news and insights.', 'descriptionUrls': None, 'verified': False, 'created': datetime.datetime(2013, 5, 15, 19, 3, 45, tzinfo=datetime.timezone.utc), 'followersCount': 25196, 'friendsCount': 95, 'statusesCount': 22097, 'favouritesCount': 59, 'listedCount': 56, 'mediaCount': 3411, 'location': 'Dubai, United Arab Emirates', 'protected': False, 'linkUrl': 'http://trendsmena.com/', 'linkTcourl': 'https://t.co/6vJycCyd60', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1402930791148032001/8oaPBN1j_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1431299911/1628763785', 'label': None}",2021-11-03 06:15:00+00:00,"The #Sharjah Chamber of Commerce and Industry (SCCI) and Kazakhstan have discuss ways of benefiting from promising #Investment opportunities in the two countries, especially in the tourism, #Industry and infrastructure sectors.

https://t.co/0WSglLrxZb","Dubai, United Arab Emirates"
